model,H,condition,story,l2_norm_median,participation_ratio,evr_at_100
pythia,8,ctx1,thetriangleshirtwaistconnection,24.102124205470215,2.139996330177647,0.9746979845442376
pythia,8,ctx1,threemonths,24.06355966792458,1.8725685294269476,0.9608319776705613
pythia,8,ctx1,thumbsup,24.280775854984842,3.0646045295977222,0.9237788003628655
pythia,8,ctx1,tildeath,24.29672029885598,2.037414833154839,0.95661515392846
pythia,8,ctx1,treasureisland,24.360289215026697,1.9773212703051284,0.955592175336454
pythia,8,ctx1,undertheinfluence,24.176383725321767,1.909694655008926,0.9641283120104722
pythia,8,ctx1,vixenandtheussr,24.225573853276487,2.617681073791074,0.9340232250622997
pythia,8,ctx1,waitingtogo,24.386581344640575,2.5878113488634926,0.9410371929643657
pythia,8,ctx1,whenmothersbullyback,24.23957987419776,2.3114547699175185,0.9510855867733281
pythia,8,ctx1,wildwomenanddancingqueens,24.0520916833903,2.251716324775627,0.9785377889490691
pythia,128,normal,adollshouse,24.930902242944228,3.0411837055180393,0.9773582377117115
pythia,128,normal,adventuresinsayingyes,24.661483974435914,6.246118462598147,0.9281910174182162
pythia,128,normal,afatherscover,24.744564823719376,4.514058855417469,0.9579738340220354
pythia,128,normal,againstthewind,24.84058288903196,3.2960520042195554,0.9919124249920922
pythia,128,normal,alternateithicatom,24.841256271846923,5.642249728871358,0.9445971802484144
pythia,128,normal,avatar,24.83562005300063,3.3832031528803066,0.9583030383344998
pythia,128,normal,backsideofthestorm,24.521317775204214,6.177419971363866,0.9427335250289055
pythia,128,normal,becomingindian,24.83077992199847,8.11452792588846,0.9328647918949025
pythia,128,normal,beneaththemushroomcloud,24.757218142366348,6.682680953581494,0.9376114126099642
pythia,128,normal,birthofanation,25.037830441081688,6.408225045700076,0.9552809043930308
pythia,128,normal,bluehope,25.259442263374194,5.090850595057486,0.9339018498407509
pythia,128,normal,breakingupintheageofgoogle,24.72555549757879,4.777349255503082,0.9268664162296785
pythia,128,normal,buck,24.658625591278803,3.9718783739074524,0.9576264038320629
pythia,128,normal,catfishingstrangerstofindmyself,24.449703977733293,3.977005993624794,0.9536033124889266
pythia,128,normal,cautioneating,24.788222051718233,4.557634636187198,0.9624502492753277
pythia,128,normal,christmas1940,24.653968750378382,4.021249583003343,0.9688186350725944
pythia,128,normal,cocoonoflove,25.034365565474026,5.104361608702761,0.9365953117461228
pythia,128,normal,comingofageondeathrow,24.592213522521583,5.7926607294727175,0.9371056419106455
pythia,128,normal,exorcism,24.696472830988995,7.637703032023826,0.9240579029392397
pythia,128,normal,eyespy,24.80148516606798,5.519942806622809,0.9400857811709102
pythia,128,normal,firetestforlove,24.79279469823225,6.051793968222132,0.947249391126882
pythia,128,normal,food,24.48268995587042,5.232631348946469,0.9401635386276898
pythia,128,normal,forgettingfear,25.02489409244069,4.597733186511937,0.9628761311221586
pythia,128,normal,fromboyhoodtofatherhood,24.40390534825605,8.636137213021895,0.9268423819977063
pythia,128,normal,gangstersandcookies,24.52133610253504,6.785367171003686,0.9505304252691351
pythia,128,normal,goingthelibertyway,24.952121148606558,6.7900515457768345,0.9289021966141874
pythia,128,normal,goldiethegoldfish,24.614096180263623,4.721684320520637,0.9501264141519027
pythia,128,normal,golfclubbing,24.59198973237503,4.987249934791431,0.9754340471602748
pythia,128,normal,gpsformylostidentity,24.503507441674188,5.840175385646096,0.9387928010748008
pythia,128,normal,hangtime,24.772011586025133,6.163899973537843,0.946539836447631
pythia,128,normal,haveyoumethimyet,24.533229904448692,4.109491327068465,0.9373265173890237
pythia,128,normal,howtodraw,24.745527114545183,5.826755106626238,0.9366728622472797
pythia,128,normal,ifthishaircouldtalk,24.975699797668856,5.027497360971606,0.9611575779456475
pythia,128,normal,inamoment,24.369387201862665,4.286902956853338,0.9806956745353583
pythia,128,normal,itsabox,24.213552073125612,4.639863952819031,0.95036877536877
pythia,128,normal,jugglingandjesus,24.397327677658296,2.9673922962620995,0.9883783032380995
pythia,128,normal,kiksuya,24.536084719355685,5.985036567010673,0.9382516570879662
pythia,128,normal,leavingbaghdad,24.84875827732658,5.989892781004502,0.9434674682584974
pythia,128,normal,legacy,25.257040696859004,3.509643766847842,0.9551352258640784
pythia,128,normal,life,24.87150465285431,4.351463855098502,0.9417490922038526
pythia,128,normal,lifeanddeathontheoregontrail,25.056701225865087,5.141700068039799,0.9433335649901038
pythia,128,normal,lifereimagined,24.704807454195286,4.931188680431521,0.9513632612997494
pythia,128,normal,listo,25.080302658687835,6.66063501814018,0.9446787715208065
pythia,128,normal,mayorofthefreaks,24.613017651938645,5.021887372125621,0.9335483521461999
pythia,128,normal,metsmagic,24.54470893074326,6.443179807780794,0.962297967648437
pythia,128,normal,mybackseatviewofagreatromance,24.28523099030981,5.809551171431361,0.9287544255701597
pythia,128,normal,myfathershands,24.864549923817755,4.141140735119398,0.988203039244004
pythia,128,normal,myfirstdaywiththeyankees,24.63300812164541,7.707868544639515,0.9331513879471228
pythia,128,normal,naked,24.40368289560587,5.7584126098724555,0.9347304190340449
pythia,128,normal,notontheusualtour,24.864619165667655,4.823366163699223,0.9690492043152119
pythia,128,normal,odetostepfather,24.88394940331122,4.539246983248225,0.9447439894175861
pythia,128,normal,onlyonewaytofindout,24.7422264840174,4.05465291988663,0.9496385229755312
pythia,128,normal,penpal,24.616475220489214,6.809411528364361,0.9519684302915374
pythia,128,normal,quietfire,24.13045353790389,8.051574582961242,0.9177712352612286
pythia,128,normal,reachingoutbetweenthebars,24.513543336940337,3.5757351151357675,0.9603866197444401
pythia,128,normal,shoppinginchina,24.569536620274903,4.936197500060379,0.9424323649228816
pythia,128,normal,singlewomanseekingmanwich,24.304450257087957,4.81794656973112,0.9510634033561808
pythia,128,normal,sloth,24.889602176406434,4.714020512185082,0.9373885154051503
pythia,128,normal,souls,24.767837608123983,4.953009473020325,0.9427097575781435
pythia,128,normal,stagefright,24.94436798239524,6.050061413157253,0.9523461339764627
pythia,128,normal,stumblinginthedark,24.994260315232705,5.668144457181485,0.9275682071183214
pythia,128,normal,superheroesjustforeachother,24.64003414564288,4.009019879896692,0.9544136710935122
pythia,128,normal,sweetaspie,24.553465555561832,2.830672060277531,0.9971726291831963
pythia,128,normal,swimmingwithastronauts,24.990739991219662,4.831956811927486,0.945265089811809
pythia,128,normal,thatthingonmyarm,24.75249568122302,5.952414509882322,0.9359426193546925
pythia,128,normal,theadvancedbeginner,24.761966558802207,3.7045784967677506,0.9603934279635914
pythia,128,normal,theclosetthatateeverything,24.822299569270804,5.25900696770897,0.9494998925321557
pythia,128,normal,thecurse,24.73746081609474,3.828932972180066,0.9496688636264088
pythia,128,normal,thefreedomridersandme,24.823995408585358,6.0297174691893884,0.9490582617489042
pythia,128,normal,theinterview,24.73225036486842,3.5958116345382996,0.9806825302776662
pythia,128,normal,thepostmanalwayscalls,24.542755653976496,5.294272084112342,0.9405519805867609
pythia,128,normal,theshower,24.82375232543479,4.981852492989138,0.9432618643769554
pythia,128,normal,thetiniestbouquet,24.354159654480863,3.1128304390716246,0.9894587610571828
pythia,128,normal,thetriangleshirtwaistconnection,24.629284293683007,5.213001237907132,0.9735344970882829
pythia,128,normal,threemonths,24.437023063354236,4.6168521301174605,0.9526948282871993
pythia,128,normal,thumbsup,25.21838101784722,8.048071590343225,0.9202461343863695
pythia,128,normal,tildeath,24.794395134471703,4.800122102320287,0.9488026010496228
pythia,128,normal,treasureisland,24.949388285119472,4.836742043766171,0.9484188221995395
pythia,128,normal,undertheinfluence,24.75327255594958,4.598657919579652,0.9568042132222253
pythia,128,normal,vixenandtheussr,24.70433356943159,7.217563808562479,0.9260313376790613
pythia,128,normal,waitingtogo,24.63077449918364,6.285753291685641,0.9358009649127164
pythia,128,normal,whenmothersbullyback,24.71105667030809,5.169303258906986,0.9433533346814722
pythia,128,normal,wildwomenanddancingqueens,25.12984167780329,4.805358927584885,0.980481472288358
pythia,128,ctx1,adollshouse,26.612485095598124,1.5688421525627427,0.9863913367217696
pythia,128,ctx1,adventuresinsayingyes,27.092350577877934,2.045381110448102,0.9588578345101745
pythia,128,ctx1,afatherscover,27.122628969285646,1.739738232974433,0.9775348705330263
pythia,128,ctx1,againstthewind,26.74718093713613,1.5675516858062875,0.9955691036621053
pythia,128,ctx1,alternateithicatom,27.30667624852044,1.888019571910512,0.9686417646805598
pythia,128,ctx1,avatar,27.16320735433227,1.5777965002178325,0.9781222291303643
pythia,128,ctx1,backsideofthestorm,27.146626935704802,1.838491999924059,0.9679604877908468
pythia,128,ctx1,becomingindian,27.23812647590296,2.0573620002672857,0.9602653850578172
pythia,128,ctx1,beneaththemushroomcloud,27.48914491163196,1.899771988987591,0.9657902089200281
pythia,128,ctx1,birthofanation,27.449777050191194,1.892890135336237,0.9745436289048507
pythia,128,ctx1,bluehope,27.81052265702735,1.8489980489796503,0.9656849631054812
pythia,128,ctx1,breakingupintheageofgoogle,26.925537131762816,1.8877394365467202,0.9570351537946824
pythia,128,ctx1,buck,27.074983885735993,1.636931630468372,0.9766565953825888
pythia,128,ctx1,catfishingstrangerstofindmyself,27.135751545463272,1.5501805504137705,0.9776169277597434
pythia,128,ctx1,cautioneating,26.862959146607057,1.7070216200544244,0.9793734575515788
pythia,128,ctx1,christmas1940,26.943070202902796,1.6464594270429924,0.9838974646358797
pythia,128,ctx1,cocoonoflove,27.606302925423126,1.841765209668058,0.9639828327663674
pythia,128,ctx1,comingofageondeathrow,27.13068457672656,1.857649807603312,0.9670024968588568
pythia,128,ctx1,exorcism,26.900379729715933,2.157608484588847,0.9530624262074935
pythia,128,ctx1,eyespy,26.987763802986926,1.889245841104815,0.9651513921145036
pythia,128,ctx1,firetestforlove,27.176853603911567,1.9347989306651596,0.9685379823355208
pythia,128,ctx1,food,27.120702584187164,1.8647971075215344,0.9665240826440905
pythia,128,ctx1,forgettingfear,27.5624631670514,1.7979091116341157,0.9795709517991816
pythia,128,ctx1,fromboyhoodtofatherhood,26.873451389149558,2.491934995585688,0.9521149075171337
pythia,128,ctx1,gangstersandcookies,26.92945346825511,2.096283657767255,0.9697680161792314
pythia,128,ctx1,goingthelibertyway,27.08390040044159,2.305778150874486,0.9543093372569826
pythia,128,ctx1,goldiethegoldfish,27.09510666639188,1.7754762246427365,0.9730073950486746
pythia,128,ctx1,golfclubbing,26.508402672545362,1.9901288959031678,0.9830211638952162
pythia,128,ctx1,gpsformylostidentity,27.256378109328267,1.8959463260051779,0.9669209345174862
pythia,128,ctx1,hangtime,26.57005520430503,2.299848982081042,0.961734020220872
pythia,128,ctx1,haveyoumethimyet,27.08134750633894,1.6552813572697225,0.9679869120026856
pythia,128,ctx1,howtodraw,27.196900396774094,1.932736063650604,0.9652125584775892
pythia,128,ctx1,ifthishaircouldtalk,26.801361077608885,2.0836217142606928,0.9747408848003989
pythia,128,ctx1,inamoment,27.0451122553115,1.6275682212231686,0.9897452986169221
pythia,128,ctx1,itsabox,26.68156419569293,1.7052630519879863,0.9724102511116262
pythia,128,ctx1,jugglingandjesus,26.995593897431323,1.4802041692220251,0.9943927606607652
pythia,128,ctx1,kiksuya,27.045797712151515,1.935326320466881,0.9651121508273734
pythia,128,ctx1,leavingbaghdad,27.240918878756247,1.8928153706485038,0.9667687088282416
pythia,128,ctx1,legacy,27.47354922059322,1.5771371610926566,0.9763166469692582
pythia,128,ctx1,life,27.173985775355767,1.7385976864486594,0.9683434132737433
pythia,128,ctx1,lifeanddeathontheoregontrail,27.207334250162845,1.954225578726296,0.9657943407408414
pythia,128,ctx1,lifereimagined,27.359035518942697,1.7102264548950947,0.9735042303194924
pythia,128,ctx1,listo,27.01646028253903,2.1661022462719264,0.9616991764097199
pythia,128,ctx1,mayorofthefreaks,27.091403199445477,1.7573463988605877,0.9626744986391141
pythia,128,ctx1,metsmagic,26.953274986161095,2.1085946939584868,0.9764243227912002
pythia,128,ctx1,mybackseatviewofagreatromance,26.875105351167143,1.948878245377956,0.961462761815961
pythia,128,ctx1,myfathershands,26.87604779074519,1.7428202352063527,0.9928603031824188
